creche_id_nature;nom;nature;agr;type;ag_cible;date_ouverture;nb_sections;horaire_ouverture;horaire_fermeture;adresse;code_postal;ville;telephone;email;societe;departement;region;siret;enseigne;enseigne_slug;geo_lat;geo_lng;espace_exterieur;repas;lait;couches;marque_blanche;affichage_logo_enseigne
93;AIX DSP AGORA;DSP Aix;53;MAC;53;07/03/2011;0;07:30;18:30;Boulevard du Clos Gabriel;13090;AIX EN PROVENCE;04 42 64 18 49;aix.agora@lpcr.fr;LPCR DSP AIX;13;;508776150;;;43.5288492;5.412531599999966;True;True;True;True;False;False
95;OULLINS;CEP;26;MAC;26;06/06/2011;0;08:00;18:00;3 et 11 Place Arles Dufour;69600;OULLINS;04 37 46 45 32;oullins@lpcr.fr;LPCR GROUPE;69;;528570229;;les-petits-chaperons-rouges;45.71627300000001;4.808413999999971;True;True;True;True;False;True
99;GRENOBLE POLYTEC;CEP;35;MAC;35;22/08/2011;0;07:00;18:30;Rue des Berges - Miniparc Polytec;38000;GRENOBLE;04 37 46 17 75;grenoble.polytec@lpcr.fr;LPCR GROUPE;38;;528570229;;les-petits-chaperons-rouges;45.205374;5.702633999999989;True;True;True;True;False;True
743_PART;Castor & Pollux;PART;10;Micro-crèche;0;          ;0;08:00;18:30;22 boulevard Hilarion Boeuf;13010;Marseille;;;;;;;UB4 Kids;ub4-kids;43.28711620;5.40756680;True;True;False;False;False;True
744_PART;Chantenay;PART;30;Mac;0;          ;0;08:00;19:00;Impasse Brochard;44000;Nantes;;;;;;;Une Souris Verte;une-souris-verte;47.20831440;-1.59436810;True;True;True;True;False;True
745_PART;Le Bâteau Crèche;PART;40;Mac;0;          ;0;08:00;19:00;Quai Henri Barbusse;44000;Nantes;;;;;;;Une Souris Verte;une-souris-verte;47.22530440;-1.55294360;True;True;True;True;False;True
746_PART;Le Lieu Unique;PART;27;Mac;0;          ;0;08:00;19:00;Le Lieu Unique;44000;Nantes;;;;;;;Une Souris Verte;une-souris-verte;47.21526500;-1.54573020;False;True;True;True;False;True
755_PART;Les Petits Loups;PART;13;Mac;0;          ;0;08:30;17:30;10 rue des Ecoles;78400;Chatou;;;;;;;Ville de Chatou;ville-de-chatou;48.889286;2.154163799999992;True;True;True;True;True;False
759_PART;Danton;PART;15;Mac;0;          ;0;08:30;19:00;37 rue Danton;92130;Issy les Moulineaux;;;;;;;Zazzen;zazzen;48.82427880;2.27181720;True;True;True;True;False;True
775_PART;Gardette;PART;10;Micro-crèche;0;          ;0;08:00;19:00;49 rue Petion;75011;Paris;;;;;;;Kiddies;kiddies;48.8605749;2.3799520999999686;False;True;True;True;False;True
782_PART;Les Canetons de l'Etang;PART;10;Micro-crèche;0;          ;0;08:00;19:00;6 route de Saint Germain;78620;L'Etang La Ville;;;;;;;Les Canetons;les-canetons;48.8707799;2.0744377999999415;True;True;True;False;False;True
783_PART;Monceau;PART;10;Micro-crèche;0;          ;0;08:00;19:30;17 rue Médéric;75017;Paris;;;;;;;Les Petites Crèches;les-petites-creches;48.8808008;2.3033609000000297;False;True;True;True;False;True
792_PART;Lorient;PART;15;Mac;0;          ;0;06:30;18:30;1 rue Jules Legrand;56100;Lorient;;;;;;;Optimômes;optimomes;47.75118769999999;-3.359933700000056;False;True;True;True;False;True
795_PART;Romans;PART;20;Mac;0;          ;0;06:30;18:30;1 rue Jean-Joseph Mounier;26100;Romans sur Isère;;;;;;;Optimômes;optimomes;45.04897280000001;5.072989600000028;False;True;True;True;False;True
796_PART;Les P'tits Loups;PART;30;Mac;0;          ;0;07:15;18:45;3 rue des Vallières Sud;25220;Chalezeule;;;;25;;;Crèches de France;creches-de-france;47.26536309999999;6.0629635000000235;False;True;True;True;False;True
797_PART;Les Trois Petites Fées;PART;30;Mac;0;          ;0;07:30;18:30;14 avenue de l'Hôpital;45067;Orléans;;;;45;;;Crèches de France;creches-de-france;47.8369356;1.9202228999999988;True;True;True;True;False;True
802_PART;La Pinède;PART;26;Mac;0;          ;0;07:30;18:30;15 rue Ronsard;66160;Le Boulou;;;;66;;;Crèches de France;creches-de-france;42.52002479999999;2.8268689000000222;False;True;True;True;False;True
81;DOLE (DSP);DSP;30;MAC;30;02/11/2010;0;05:30;19:30;81 rue Nationale;39100;DOLE SAINT YLIE;09 51 09 72 25;dole@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;39;;494149990;;;47.0679221;5.4632513000000245;True;True;True;True;False;False
82;NANTERRE CHALLENGE 92;CEP;54;MAC;54;13/12/2010;0;08:00;19:30;Immeuble challenge 92 - 79/105 avenue François Arago;92000;NANTERRE;01 41 05 58 76;nanterre2@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.9012882;2.225203800000031;True;True;True;True;False;True
83_PART;Aéroville;PART;40;Mac;0;          ;0;07:30;19:00;Rue des buissons;93290;Le Tremblay en France;;;;93;;;Les Petites Canailles;les-petites-canailles;48.99203610;2.52395020;False;True;True;True;False;True
87;COURBEVOIE ENERGY PARK;CEP;49;MAC;49;02/05/2011;0;07:00;19:00;118/190 boulevard de Verdun;92400;COURBEVOIE;01 41 05 53 99;courbevoie@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.9041641;2.25729350000006;True;True;True;True;False;True
87_PART;Joinville;PART;39;Mac;0;          ;0;07:30;19:00;5 rue Bernier;94340;Joinville le Pont;;;;;;;Les Petites Canailles;les-petites-canailles;48.81560340;2.46721130;False;True;True;True;False;True
9;PARIS 19 FLANDRE;CEP;31;MAC;31;23/05/2007;0;07:30;19:30;11 rue de Cambrai;75019;PARIS;01 40 34 07 22;paris.19@lpcr.fr;LPCR GROUPE;75;;528570229;;les-petits-chaperons-rouges;48.8760712;2.3501613999999336;True;True;True;True;False;True
92;CHARB. TOM POUCE (DSP);DSP;42;MAC;42;01/03/2011;0;08:00;18:30;1 Place Bad Abbach;69260;CHARBONNIERES-LES-BAINS;04 37 46 45 33;charbonnieres.tompouce@lpcr.fr;LPCR CHARBONNIERES;69;;530844356;;;45.77863809999999;4.744991499999969;True;True;True;True;False;False
97;LA VALBONNE (DSP);DSP;49;MAC;49;19/09/2011;0;06:45;18:45;Camp Militaire de la Valbonne;01360;BELIGNEUX;09 50 72 92 72;la.valbonne@lpcr.fr;LPCR LA VALBONNE;01;;530509595;;;45.867825;5.1275439999999435;True;True;True;True;False;False
564_PART;Les Bébés Pirates;PART;10;Micro-crèche;0;          ;0;08:00;19:00;5 rue Nazare;94130;Nogent sur Marne;;;;;;;Eiduloa;eiduloa;48.83278900;2.49179560;False;True;True;False;False;True
566_PART;Les Petits Pirates;PART;24;Mac;0;          ;0;07:00;19:00;14 rue Lavoisier;44119;Treillières;;;;;;;Gestion de Crèche Atlantique;gestion-de-creche-atlantique;47.27832009999999;-1.593174500000032;True;True;True;True;False;True
567_PART;Châteaupieds;PART;10;Micro-crèche;0;          ;0;08:00;19:00;16 avenue des Chà¢teaupieds;92500;Rueil Malmaison;;;;;;;Graines de Malices;graines-de-malices;48.88102470;2.17467040;False;True;False;False;False;True
570_PART;Carpiquet;PART;10;Micro-crèche;0;          ;0;08:00;18:30;14 rue des Monts Panneaux;14650;Carpiquet;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.19332120;-0.44219540;False;True;True;True;False;True
58_PART;Les Petits Crocos;PART;10;Micro-crèche;0;          ;0;08:00;19:00;46 rue du Général Leclerc;92270;Bois Colombes;;;;92;;;Mer et Terre;mer-et-terre;48.91711030;2.26579820;False;True;False;True;False;True
586_PART;Au Village des Chérubins Biéville Beuville;PART;10;Micro-crèche;0;          ;0;07:30;19:00;Boulevard de Suffolk ;14112;Biéville Beuville;;;;;;;La Compagnie des Crèches les Chérubins;;49.26446360;-0.30979360;False;True;True;True;True;False
588_PART;Bilal les Chérubins d'Illkirch;PART;10;Micro-crèche;0;          ;0;07:30;19:00;154 route de Lyon;67400;Illkirch Graffenstaden;;;;;;;La Compagnie des Crèches les Chérubins;;48.52820860;7.71009680;True;True;True;True;True;False
593_PART;La Crèche des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;37 rue du Fossé des Treize;67000;Strasbourg;;;;;;;La Compagnie des Crèches les Chérubins;;48.58944680;7.74639830;False;True;True;True;True;False
595_PART;La Halte des Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;46 rue du Faubourg de Saverne;67000;Strasbourg;;;;;;;La Compagnie des Crèches les Chérubins;;48.58718950;7.73926950;False;True;True;True;True;False
6_PART;Cerise au Pays des Couleurs;PART;35;Mac;0;01/01/1900;0;08:00;19:00;2 avenue Halley;59650;Villeneuve d'Ascq;;;;85;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.60840360;3.15507470;True;True;False;False;False;True
600_PART;Le Carrousel des Chérubins;PART;10;Micro-crèche;0;          ;0;08:00;19:00;18 bis rue du Parc;59110;La Madeleine;;;;;;;La Compagnie des Crèches les Chérubins;;50.65102390;3.06788760;False;True;True;True;True;False
62;CHEVILLY LARUE;CEP;35;MAC;35;06/07/2009;0;07:30;18:30;ZAC du Petit Leroy - 5 rue Ernest Flammarion;94550;CHEVILLY LARUE;01 41 05 58 78;chevilly@lpcr.fr;LPCR GROUPE;94;;528570229;;les-petits-chaperons-rouges;48.7649637;2.3575349999999844;True;True;True;True;False;True
627_PART;Les P'tits Chérubins;PART;10;Micro-crèche;0;          ;0;07:30;19:00;72 avenue du Centenaire;73700;Bourg Saint Maurice;;;;;;;La Compagnie des Crèches les Chérubins;;45.61769530;6.76933290;False;True;True;True;True;False
629_PART;L'Île aux Bébés;PART;10;Micro-crèche;0;          ;0;07:30;19:00;6 rue des Picadis;34440;Colombiers;;;;;;;La Compagnie des Crèches les Chérubins;;43.30962200;3.16689400;True;True;True;True;True;False
639_PART;Val Content;PART;10;Micro-crèche;0;          ;0;08:00;19:00;16 rue Jean Pierre Laurens;92260;Fontenay aux Roses;;;;;;;La Girafe Etoilée;la-girafe-etoilee;48.79271210;2.28183820;True;True;False;False;False;True
64;MARSEILLE PAVILLON VICTOR;CEP;40;MAC;40;06/07/2009;0;07:00;18:30;29/31 boulevard Charles Moretti;13014;MARSEILLE;04 37 46 45 44;pavillon.victor@lpcr.fr;LPCR GROUPE;13;;528570229;;les-petits-chaperons-rouges;43.32525349999999;5.382399699999951;True;True;True;True;False;True
64_PART;Pontoise;PART;10;Micro-crèche;0;          ;0;07:00;20:00;16 rue Ampère;95300;Pontoise;;;;95;Ile-de-france;;Au Village de Nounours;au-village-de-nounours;49.04621870;2.07636970;False;True;False;False;False;True
652_PART;Hapili Les Ondines;PART;10;Micro-crèche;0;          ;0;07:30;19:30;69 Rue du Président Sadate;29000;Quimper;;;;;;;Léa et Léo ;lea-et-leo-groupe;47.976239;-4.0976115999999365;True;True;True;True;False;True
664_PART;La Grive;PART;10;Micro-crèche;0;          ;0;07:30;19:00;33 rue Louis Braille;38300;Bourgoin;;;;;;;Les Campa Crèches;;45.5972483;5.235586699999999;True;True;False;False;True;False
666_PART;Longvic;PART;10;Micro-crèche;0;          ;0;07:30;19:00;4 rue des Bleuets;21600;Longvic;;;;;;;Les Campa Crèches;;47.3026174;5.050927199999933;True;True;False;False;True;False
67_PART;Le Berceau des Rois;PART;17;Mac;0;          ;0;08:00;19:00;25 rue Maréchal Joffre;78000;Versailles;;;;;;;Société de Gestion de Crèche;sgc;48.79502330;2.12150920;False;True;True;True;False;False
671_PART;Les Enfants du Parc;PART;40;Mac;0;          ;0;07:30;18:30;60 allée du Pont de la Sarre Parc technologique de la Pardieu;63000;Clermont Ferrand;;;;;;;Les Enfants du Parc;les-enfants-du-parc;45.7692583;3.129629199999954;True;True;True;True;False;True
678_PART;Les P'tits Jules au Nid Lycée 1 & 2;PART;10;Micro-crèche;0;          ;0;07:15;19:30;3 rue du Lycée;21000;Dijon;;;;;;;Les Paradis de Jules et Juliette;les-paradis-de-jules-et-juliette;47.32320710;5.04631290;True;True;False;True;False;True
690_PART;Les Mini Pouces;PART;10;Micro-crèche;0;          ;0;07:00;19:00;285 rue Gérard Desargues;11000;Carcassonne;;;;;;;Les Petits Pouces Carcassonne;les-petits-pouces-carcassonne;43.20751140;2.30616580;True;True;True;True;False;True
70;LYON VAISE;CEP;35;MAC;35;12/04/2010;0;07:45;18:45;1 rue des Mûriers;69009;LYON;04 37 46 45 34;lyon.vaise@lpcr.fr;LPCR GROUPE;69;;528570229;;les-petits-chaperons-rouges;45.7918433;4.8192048999999315;True;True;True;True;False;True
702_PART;Les Ptit Lou;PART;10;Micro-crèche;0;          ;0;07:30;19:00;5 allée des Bouleaux;84000;Avignon;;;;;;;Les P'tits Lou;les-p-tits-lou;43.93417320;4.77829340;True;True;False;False;False;True
729_PART;2 Microcrèches Les Crevettes & Les Poissons Clown;PART;10;Micro-crèche;0;          ;0;07:30;17:30;143 chemin Summer;97434;Saint Gilles les Bains;;;;;;;Run Enfance;run-enfance;-21.0484858;55.22606730000007;True;True;True;True;False;True
73_PART;Charenton le Pont;PART;25;Mac;0;          ;0;07:30;19:00;3 rue Labouret;94220;Charenton le Pont;;;;;;;Kids Cool;kids-cool;48.82173290;2.41820070;True;True;True;True;False;True
730_PART;4 Microcrèches et 1 Crèche Saint Gilles les Bains;PART;10;Micro-crèche;0;          ;0;06:30;18:30;83 rue des Navigateurs;97434;Saint Gilles les Bains;;;;;;;Run Enfance;run-enfance;-21.0582886;55.23342690000004;True;True;True;True;False;True
736_PART;Les Fleurs;PART;10;Micro-crèche;0;          ;0;08:30;18:30;39 avenue Jules Cantini;13006;Marseille;;;;;;;So Green Provence;so-green-provence;43.28440510;5.38690410;True;True;True;True;False;True
737_PART;Bouctot Vagniez;PART;28;Mac;0;          ;0;07:30;19:00;36 rue des Otages;80000;Amiens;;;;;;;Sogecrèche;sogecreche;49.88926050;2.30214740;True;True;True;True;False;True
742_PART;Niort;PART;40;Mac;0;          ;0;07:30;18:30;25 rue Voltaire;79000;Niort;;;;;;;Tom Pouce;tom-pouce;46.32617330;-0.45479710;True;True;False;True;True;False
75_PART;LES MINUSCULES DES TROIS MARCHES;PART;10;Mac;0;          ;1;07:45;18:45;7 rue du Petit Pré;35132;Vezin le Coquet;;;;;;;OPTIMOMES;optimomes;48.1052429;-1.7399798999999803;False;True;True;True;False;True
751_PART;Le Vieux Moulin;PART;80;Mac;0;          ;0;07:45;18:45;7 rue de Panafieu;78400;Chatou;;;;;;;Ville de Chatou;ville-de-chatou;48.8985356;2.148885299999961;True;True;True;True;True;False
758_PART;Confluence;PART;10;Micro-crèche;0;          ;0;08:00;18:30;1 place Camille Georges;69002;Lyon;;;;;;;Zazzen;zazzen;45.7458368;4.820766800000001;True;True;True;True;False;True
765_PART;Violet;PART;10;Micro-crèche;0;          ;0;08:30;19:00;98 rue de Lourmel;75015;Paris;;;;;;;Zazzen;zazzen;48.84379630;2.28632200;False;True;True;True;False;True
766_PART;Lantiez;PART;20;Mac;0;          ;0;08:30;19:30;rue Lantiez;75017;Paris;;;;;;;Baboune;baboune;48.89532370000001;2.324111200000061;False;True;True;True;False;True
773_PART;Beslay;PART;10;Micro-crèche;0;          ;0;08:00;19:00;11 passage Beslay;75011;Paris;;;;;;;Kiddies;kiddies;48.86347019999999;2.374006300000019;False;True;True;True;False;True
778_PART;Trianon;PART;10;Micro-crèche;0;          ;0;08:00;19:00;44 ter boulevars Saint Antoine;78150;Le Chesnay;;;;;;;Kiddies;kiddies;48.817603;2.123736000000008;False;True;True;True;False;True
780_PART;Les Canetons De Fourqueux;PART;10;Micro-crèche;0;          ;0;08:00;19:00;16 avenue de Bouvet;78112;Fourqueux;;;;;;;Les Canetons;les-canetons;48.889228;2.068964400000027;True;True;True;False;False;True
781_PART;Les Canetons de Gare Saint Nom;PART;10;Micro-crèche;0;          ;0;08:00;19:00;69 bis route de Saint Nom;78620;L'Etang La Ville;;;;;;;Les Canetons;les-canetons;48.8686601;2.0593916000000263;True;True;True;False;False;True
791_PART;Lyon Aubigny;PART;10;Micro-crèche;0;          ;0;08:00;18:00;42 rue d'Aubigny;69003;Lyon;;;;;;;Optimômes;optimomes;45.7611452;4.867091699999946;False;True;True;True;False;True
794_PART;Vannes;PART;12;Mac;0;          ;0;07:45;18:45;92 boulevard de la Résistance;56000;Vannes;;;;;;;Optimômes;optimomes;47.6428853;-2.777275599999939;False;True;True;True;False;True
80;ERMONT (DSP);DSP;45;MAC;45;24/06/2010;0;07:30;19:30;LES GIBUS, 112 rue du 18 Juin;95120;ERMONT;01 55 90 44 43;ermont@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;95;;494149990;;;48.99228779999999;2.2497084000000314;True;True;True;True;False;False
86;VITROLLES COUPERIGNE;CEP;54;MAC;54;29/08/2011;0;07:30;18:30;Les Bouleaux - ZI Couperigne;13127;VITROLLES;04 37 46 17 70;vitrolles.couperigne@lpcr.fr;LPCR GROUPE;13;;528570229;;les-petits-chaperons-rouges;43.44407052320158;5.233871396631002;True;True;True;True;False;True
86_PART;Piccolino;PART;10;Micro-crèche;0;          ;0;06:00;21:00;1 rue Jules Maillard de la Gournerie;35000;Rennes;;;;;;;Tee Conseil et Gestion;tee-conseil-et-gestion-piccolino;48.11529000;-1.71377790;True;True;True;True;False;True
89_PART;4 Micro crèches Les Bébés du Causses;PART;10;Micro-crèche;0;          ;0;07:00;18:00;Pôle Commercial du Comptal Ouest;12740;Sébazac Concourès;;;;;;;Crèches Expansion;creches-expansion;44.4052269;2.5980369999999766;True;True;True;True;False;True
9_PART;Symphorine;PART;26;Mac;0;          ;0;07:30;19:00;3 rue du Palmer;95310;Saint Ouen l'Aumône;;;;95;;;Kids'Up;kids-up;49.03852190;2.14170990;True;True;True;True;False;True
90;GRABELS;CEP;43;MAC;43;02/05/2011;0;07:30;19:00;991 rue de la Valsière;34790;GRABELS;04 37 46 45 22;montpellier.ellipse@lpcr.fr;LPCR GROUPE;34;;528570229;;les-petits-chaperons-rouges;43.6463645;3.8313660999999684;True;True;True;True;False;True
91;CHARB. LA PASSERELLE (DSP);DSP;24;AUT;24;01/03/2011;0;08:00;18:30;4 avenue Alexis Brevet;69260;CHARBONNIERES-LES-BAINS;09 51 52 26 96;charbonnieres.passerelle@lpcr.fr;LPCR CHARBONNIERES;69;;530844356;;;45.7778775;4.742992500000014;True;True;True;True;False;False
96;TRIGNAC;CEP;43;MAC;43;29/08/2011;0;07:30;18:30;3 chemin de la Petite Ville;44570;TRIGNAC;09 51 83 92 99;trignac@lpcr.fr;LPCR GROUPE;44;;528570229;;les-petits-chaperons-rouges;47.3189849;-2.1849677000000156;True;True;True;True;False;True
148;ISSY LES MOULINEAUX (DSP);DSP;60;MAC;60;26/08/2013;0;08:00;19:30;39 Esplanade du Belvédère;92130;ISSY LES MOULINEAUX;01 41 05 53 96;issy.moulineaux@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;92;;494149990;;;48.78610619999999;2.269256700000028;True;True;True;True;False;False
155;NOISY LE GRAND LES PTITS LOUPS (DSP);DSP;50;MAC;50;02/01/2014;0;07:30;19:00;8 Place Antoine Renard;93160;NOISY LE GRAND;01 55 90 44 50;noisy.loups@lpcr.fr;LPCR MONT D'EST;93;;794841684;;;48.839032;2.5729358999999477;True;True;True;True;False;False
158;HCL LYON CHAMBOVET 1;DSP;60;MAC;60;01/09/2014;0;06:00;22:00;18 rue Chambovet;69003;LYON;04 28 27 95 13;chambovet1@lpcr.fr;LPCR CP RHONE;69;;798025243;;;45.7478494;4.895898799999941;True;True;True;True;False;False
163;PARIS 18 (ART.30);DSP Paris;66;MAC;66;03/03/2014;0;07:30;19:00;7 rue Romy Schneider;75018;PARIS;01 40 38 65 75;paris.18@lpcr.fr;LPCR PARIS 18;75;;801259193;;;48.8881373;2.3612798999999995;True;True;True;True;False;False
166;HCL LYON CHAMBOVET 2;DSP;60;MAC;60;01/09/2014;0;07:00;19:00;18 rue Chambovet;69003;LYON;04 28 67 98 14;chambovet2@lpcr.fr;LPCR CP RHONE;69;;798025243;;;45.7478494;4.895898799999941;True;True;True;True;False;False
170;BORDEAUX MERIADECK;CEP;24;MAC;24;12/01/2015;0;08:00;19:00;Immeuble Le Cardinal - 9 Esplanade Charles de Gaulle;33 000;BORDEAUX;09 84 33 03 22;bordeaux@lpcr.fr;LPCR GROUPE;33;;528570229;;les-petits-chaperons-rouges;44.84853219999999;0.5980130000000372;True;True;True;True;False;True
172;PALAISEAU;CEP;43;MAC;43;11/01/2016;0;07:30;19:00;5 Allée Rosa Bonheur;91120;PALAISEAU;01 74 06 21 47;palaiseau@lpcr.fr;LPCR GROUPE;91;;528570229;;les-petits-chaperons-rouges;48.7166039;2.23375759999999;True;True;True;True;False;True
174;LES ARTISTES MALICIEUX;CEP;10;MIC;10;06/09/2010;0;08:30;19:00;75 RUE NOTRE DAME DE NAZARETH;75003;PARIS;09 81 93 49 19;paris.artistes@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.86800160000001;2.3543253000000277;True;True;True;True;False;True
176;LES MALICIEUX DE SAINT MAUR;CEP;10;MIC;10;20/09/2010;0;08:30;19:00;119 rue Saint Maur / 10 passage de la fonderie;75011;PARIS;01 80 49 24 83;paris.stmaur@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8664099;2.3764309000000594;True;True;True;True;False;True
181;LES MALICIEUX DE BOIS BLANCS;CEP;10;MIC;10;01/09/2011;0;08:00;19:00;165 avenue de Dunkerque;59000;LILLE;03 61 26 19 50;lille.boisblancs@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.635721;3.0275742999999693;True;True;True;True;False;True
190;ISSY SAINT GERMAIN;CEP;15;MAC;15;28/05/2012;0;08:30;19:00;2-4 boulevard des Iles;92130;ISSY LES MOULINEAUX;01 74 71 15 70;issy@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.8229358;2.249172000000044;True;True;True;True;False;True
198;LES MALICIEUX DE LEGENDRE;CEP;10;MIC;10;22/04/2013;0;08:30;19:00;116/118 rue Legendre;75017;PARIS;09 83 63 46 41;paris.legendre@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8883369;2.321692799999937;True;True;True;True;False;True
199_PART;Les Barbusiens;PART;10;Micro-crèche;0;          ;0;08:00;19:00;121 avenue Henri Barbusse;92700;Colombes;;;;85;;;Demain 2 Pieds;demain-2-pieds;48.91635430;2.25327670;False;True;True;True;False;True
20;ENGHIEN L ILOT (DSP);DSP;48;MAC;48;02/01/2008;0;07:30;19:00;Maison de la Petite Enfance -18 rue du Temple;95880;ENGHIEN LES BAINS;01 41 05 53 93;enghien.h@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;95;;494149990;;;48.9753169;2.307544499999949;True;True;True;True;False;False
201_PART;La Cabane de Perlimpinpin;PART;13;Mac;0;          ;0;07:00;19:00;117 boulevard Montebello;59000;Lille;;;;92;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.61997550;3.04859690;False;True;False;False;False;True
204_PART;Gabin et les Petits Lutins;PART;20;Mac;0;          ;0;07:30;18:30;8 bis rue Edouard Vaillant;59135;Wallers Arenberg;;;;95;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.37766330;3.41862430;True;True;False;False;False;True
206_PART;Robin et les Petits Marcassins;PART;25;Mac;0;          ;0;07:30;18:30;207 rue Jean Jaurès;59161;Escaudoeuvres;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.19370860;3.26548360;True;True;False;False;False;True
208_PART;Les Marmottes;PART;15;Mac;0;          ;0;07:00;19:00;Rue Paul Vaillant Couturier;59267;Proville;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.16420560;3.20882150;True;True;False;False;False;True
209_PART;Le Petit Monde des Grands;PART;59;Mac;0;          ;0;08:00;19:00;10 allée du Chà¢teau Blanc;59290;Wasquehal;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.68019300;3.11822630;False;True;False;False;False;True
211_PART;Les Mondilous;PART;30;Mac;0;          ;0;07:45;18:40;4 place de la République;59370;Mons en Baroeul;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.64461930;3.10941280;True;True;False;False;False;True
221_PART;Les Pitchouns;PART;50;Mac;0;          ;0;07:00;19:00;5 rue Aimé Césaire;77240;Cesson;;;;77;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;48.56938250;2.60881020;True;True;False;False;False;True
222_PART;Crèche Fontenay aux Roses;PART;30;Mac;0;          ;0;07:30;18:30;41 rue Fauvettes;92260;Fontenay aux Roses;;;;;;;Enfant Cité;enfant-cite;48.79191420;2.29751680;True;True;True;True;False;True
225_PART;Evreux;PART;10;Micro-crèche;0;          ;0;08:00;18:30;425 rue Clément Ader;27000;Evreux;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.01399890;1.18482690;False;True;True;True;False;True
227_PART;Rouen;PART;10;Micro-crèche;0;          ;0;08:00;18:30;26 quai du Havre;76000;Rouen;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.43964600;1.08704590;False;True;True;True;False;True
228;LES MALICIEUX DE LETELLIER;CEP;10;MIC;10;01/10/2006;0;08:00;19:00;66 RUE LETELLIER;75015;PARIS;01 55 90 44 55;paris.letellier@crechesetmalices.com;LPCR DANSONS LA CAPUCINE;75;;484182662;;creches-et-malices;48.8466515;2.299333899999965;True;True;True;True;False;True
235_PART;Clos Montholon;PART;10;Micro-crèche;0;          ;0;08:00;18:30;38 rue du Clos Montholon;92170;Vanves;;;;;;;Happy Zou ;happy-zou-paris;48.81468880;2.27458760;False;True;False;True;False;True
242_PART;Tinqueux;PART;10;Micro-crèche;0;          ;0;08:00;18:30;28 rue de la Liberté;51430;Tinqueux;;;;;;;Happy Zou ;happy-zou-reims;49.24824650;3.99008440;False;True;False;True;False;True
247;ISSY LES MOULINEAUX OISEAU BLEU (DSP);DSP;45;MAC;45;01/08/2015;0;08:00;19:30;23 rue Jean-Pierre Timbaud;92130;ISSY LES MOULINEAUX;01 46 38 79 52;issy.oiseau@lpcr.fr;LPCR ISSY LES MOULINEAUX OISEAU BLEU;92;;811561844;;;48.8194267;2.249908499999947;True;True;True;True;False;False
247_PART;Legendre;PART;10;Micro-crèche;0;          ;0;08:00;18:30;118 rue Legendre;75017;Paris;;;;;;;Happy Zou ;happy-zou-reims;48.88833690;2.32169280;False;True;False;True;False;True
249_PART;Paris 15;PART;10;Micro-crèche;0;          ;0;08:00;18:30;36 rue du Cotentin;75015;Paris;;;;;;;I Bambini;i-bambini;48.83861810;2.31210630;False;True;False;False;False;True
252_PART;Chatenay Malabry;PART;30;Mac;0;          ;0;06:30;19:30;6 place Léon Blum;92290;Chatenay Malabry;;;;;;;IEPC;;48.76267790;2.26078960;False;True;True;True;True;False
254;LES MALICIEUX DE JEAN MOULIN;CEP;10;MIC;10;25/04/2016;0;08:30;19:00;25 Avenue Jean Moulin;75014;PARIS;01 80 49 25 90;paris.moulin@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8262227;2.3238757000000305;True;True;True;True;False;True
260;EAUBONNE;CEP;22;MAC;22;05/09/2016;0;07:30;19:00;23 bis rue Honoré de Balzac;95600;EAUBONNE;01 74 03 11 45;eaubonne@lpcr.fr;LPCR GROUPE;95;;528570229;;les-petits-chaperons-rouges;48.9778821;2.2862098000000515;True;True;True;True;False;True
269_PART;Liseron;PART;18;Mac;0;          ;0;07:30;19:00;7 mail Barthélémy Thimonnier;77185;Lognes;;;;77;;;Kids'Up;kids-up;48.83929900;2.62951590;False;True;True;True;False;True
